5,1,44
1,1,89
10,2,50
6,5,28
6,1,77
10,3,54
7,5,44
1,2,74
5,4,74
7,2,63
8,5,51
8,5,53
2,5,53
4,2,38
6,1,37
3,1,56
5,4,49
9,4,37
3,1,35
6,5,33
8,5,41
1,4,28
5,4,51
2,4,71
2,4,71
10,3,73
8,1,44
1,3,60
1,1,24
3,4,100
7,4,41
5,5,46
9,1,45
3,2,37
5,1,70
3,4,29
9,1,47
9,4,47
3,2,74
3,1,50
5,5,40
10,2,53
2,2,24
2,5,53
2,1,52
1,2,14
7,4,75
3,4,53
5,5,69
9,2,50
8,1,28
2,1,73
8,2,60
6,2,24
6,1,39
10,5,48
8,2,51
5,2,69
8,4,59
2,3,32
10,3,66
1,5,39
4,2,35
9,1,63
2,3,46
10,4,63
4,3,39
9,1,41
2,4,60
4,3,67
7,1,28
4,1,95
7,3,11
1,5,54
10,2,58
7,3,55
7,1,49
7,5,48
6,1,35
4,3,53
8,4,70
3,5,46
4,1,74
9,2,32
1,5,36
9,4,34
4,4,44
8,3,38
10,1,52
4,2,44
3,1,23
9,1,57
5,2,54
1,1,58
8,4,43
1,3,51
2,3,59
5,3,28
4,3,36
3,2,58
6,4,74
5,2,65
10,5,78
5,2,62
1,4,52
4,1,75
3,4,38
7,2,71
10,3,25
8,1,66
2,3,41
1,4,42
10,1,44
10,4,43
8,4,43
4,4,91
2,4,32
1,3,33
3,5,35
10,1,60
4,1,76
10,5,73
9,5,36
3,3,50
3,3,68
3,4,8
8,3,69
8,5,65
8,2,58
4,4,60
9,4,40
5,2,47
5,5,36
5,5,44
5,5,59
7,2,39
3,1,33
3,4,61
7,5,59
4,5,59
1,5,58
7,2,76
9,3,52
1,2,31
10,5,56
10,4,70
9,5,31
10,5,44
9,5,48
7,2,68
9,5,70
6,5,56
6,3,58
2,1,27
7,1,39
7,2,40
9,1,33
9,2,75
4,2,40
4,5,36
7,3,58
8,3,20
6,2,43
5,4,54
6,3,39
6,4,0
5,1,75
9,3,65
6,3,18
6,1,23
3,1,43
2,5,63
4,2,33
3,3,39
7,4,69
4,3,29
6,2,73
4,4,15
3,5,75
6,1,43
1,2,19
9,5,39
8,3,80
10,3,30
5,2,45
5,4,21
8,3,46
10,3,0
10,4,41
4,5,48
6,4,59
7,5,64
8,2,21
7,5,37
5,4,53
5,4,44
6,1,10
10,2,32
8,5,62
2,2,39
6,2,51
6,5,41
9,3,35
9,2,59
2,2,7
4,1,65
6,2,49
6,5,78
10,5,34
2,2,47
7,1,41
9,3,72
4,1,68
2,2,61
6,1,29
4,4,81
7,4,43
4,5,20
10,3,58
1,2,35
1,1,40
5,3,45
3,2,49
5,3,25
6,3,38
8,5,41
1,3,46
8,1,71
4,4,66
9,3,53
8,1,24
10,2,47
7,1,20
6,3,51
1,5,22
4,4,38
2,5,48
2,3,57
10,1,48
8,2,83
3,3,41
1,5,22
7,3,23
1,3,53
7,2,51
8,1,53
8,2,53
9,4,31
10,2,32
6,2,46
8,1,13
1,4,54
7,3,29
4,1,51
5,5,31
10,5,55
1,3,66
8,1,44
1,1,46
5,3,86
7,2,43
6,3,77
9,3,66
6,2,39
10,5,56
1,3,77
5,3,48
1,4,44
4,5,53
3,2,49
3,4,54
4,1,62
1,1,61
2,5,62
9,3,42
6,4,77
10,1,54
7,4,73
10,4,24
3,2,28
2,5,51
4,3,61
9,5,64
6,4,51
8,2,41
5,2,82
1,2,57
10,1,79
5,1,42
5,3,31
1,4,38
2,1,40
4,1,11
5,5,18
10,3,39
2,1,50
4,2,29
1,5,39
10,2,60
3,2,28
10,2,70
6,4,51
4,4,64
2,2,51
1,4,52
10,1,47
10,1,35
5,1,37
10,5,47
1,3,58
5,1,64
4,2,80
9,4,67
6,5,59
3,3,39
1,5,39
4,2,74
9,2,0
9,4,71
1,2,27
5,4,31
9,3,76
6,3,73
8,1,54
1,2,53
9,2,47
3,5,15
6,4,53
7,1,71
4,3,65
8,5,49
2,3,42
8,3,70
4,5,66
4,3,69
4,5,14
5,3,56
9,4,83
6,4,27
2,3,57
6,5,81
6,2,39
8,2,50
7,2,60
9,2,57
2,3,42
3,5,27
3,1,27
9,1,55
5,1,53
6,2,71
7,1,64
5,2,54
3,1,55
2,4,53
10,3,33
3,3,49
7,4,52
8,5,29
9,1,36
8,3,56
1,2,67
9,1,41
8,3,54
7,1,58
2,2,86
7,5,56
2,1,31
7,3,64
4,5,47
1,3,46
5,5,30
3,5,24
9,5,60
8,5,16
5,2,37
8,4,52
1,4,40
1,1,50
7,1,45
9,4,51
8,4,98
2,4,32
4,5,54
2,1,51
6,5,45
1,1,33
5,1,81
7,4,55
