9,4,65
4,2,33
2,2,51
5,3,18
9,5,100
8,5,66
2,4,40
3,3,26
10,2,50
6,3,70
2,4,94
6,2,62
6,5,61
6,2,70
1,5,49
3,2,36
4,1,31
9,4,28
1,2,83
8,5,73
3,2,51
2,1,61
1,5,61
1,2,65
8,5,60
3,1,34
8,1,42
3,2,74
8,2,55
2,2,45
9,3,16
9,5,64
5,5,65
5,5,18
6,2,22
9,2,40
9,1,33
6,5,56
3,4,35
6,4,68
10,5,19
1,3,51
1,1,26
6,2,53
3,2,10
6,1,61
1,4,32
2,5,81
6,3,41
1,4,50
2,1,38
6,2,41
2,2,41
1,5,37
2,5,33
1,2,46
10,4,84
8,3,81
2,3,45
6,3,53
5,5,70
2,4,46
7,2,49
3,4,64
9,5,56
10,1,53
8,5,57
9,1,55
4,3,69
7,4,37
9,2,65
3,3,46
5,4,59
8,4,3
4,4,69
4,1,13
5,4,61
6,5,46
4,3,16
3,5,33
6,4,64
7,3,78
8,3,20
3,1,49
5,1,21
2,5,44
4,2,32
7,1,37
4,3,34
2,3,52
6,5,48
8,3,53
5,2,86
7,4,58
4,4,73
5,5,75
2,3,41
7,5,29
2,4,59
5,5,11
1,4,39
4,5,66
7,5,56
3,1,45
9,3,62
3,2,49
6,4,53
6,4,0
1,4,21
7,5,49
5,3,61
9,2,47
1,2,25
2,4,20
3,3,33
2,3,48
7,2,60
1,1,69
6,4,58
5,2,47
7,5,41
1,1,58
8,3,49
8,1,27
9,3,22
9,4,50
8,3,71
5,3,49
3,5,50
10,1,38
3,5,58
5,3,22
7,2,36
8,1,62
1,5,40
7,3,84
9,5,26
9,4,84
1,3,19
7,5,30
2,5,59
4,5,57
6,1,75
5,1,43
7,1,69
4,1,56
10,2,44
7,2,49
6,4,72
10,3,25
7,3,37
4,5,56
5,2,42
8,4,46
2,1,31
10,3,42
10,3,63
6,3,27
7,4,52
7,4,54
5,4,54
4,3,53
8,3,54
2,1,61
4,1,49
2,4,54
7,4,50
4,3,47
5,2,35
4,4,37
8,1,51
4,1,54
4,1,72
3,5,55
10,4,50
2,2,51
7,2,63
4,4,43
6,5,31
5,3,49
8,1,65
9,1,45
8,2,55
8,2,18
2,2,49
3,4,58
6,5,53
4,4,28
1,2,79
1,4,46
8,4,51
3,5,47
10,4,18
8,1,35
1,4,90
4,2,43
8,1,46
7,1,62
7,4,41
1,1,75
1,5,31
10,1,61
5,5,14
10,2,21
7,3,100
10,2,69
8,3,53
8,2,42
7,5,54
6,1,50
2,1,57
7,1,78
4,2,28
2,4,52
4,3,44
7,4,53
6,5,35
2,3,47
7,2,59
5,3,55
1,1,64
7,5,39
2,5,37
7,4,54
1,3,69
1,1,38
9,5,47
9,1,27
3,4,48
2,3,64
10,2,33
10,2,39
5,1,23
2,1,39
3,4,52
6,3,38
8,5,55
2,3,59
3,1,47
1,1,83
1,3,63
4,2,45
3,5,48
2,1,61
10,5,46
3,5,41
6,5,62
3,3,31
4,1,37
7,2,57
10,4,44
3,4,30
7,2,48
10,5,50
9,3,36
9,1,61
8,5,31
1,4,32
10,5,46
9,1,40
5,4,33
1,5,45
7,2,65
6,3,64
5,1,43
5,3,33
8,4,30
6,3,40
5,3,43
1,2,55
9,5,20
3,1,53
5,2,67
4,4,46
4,1,55
3,1,62
4,5,54
5,2,58
5,5,25
4,1,68
6,3,82
1,3,42
3,1,28
9,4,69
5,5,24
5,1,55
9,2,49
6,3,27
1,5,73
10,2,75
5,1,51
10,1,68
7,3,68
1,1,62
9,2,36
9,3,52
7,1,50
2,1,92
2,5,48
5,2,30
3,4,62
1,5,35
10,5,69
8,4,19
9,1,35
10,5,0
8,2,84
9,3,45
3,3,54
5,4,54
1,3,11
2,2,52
7,3,48
2,4,12
7,3,41
8,3,65
6,5,63
8,2,38
6,2,28
7,1,68
3,3,73
9,1,50
6,1,53
7,1,40
10,3,11
10,1,44
4,3,66
9,3,19
2,1,40
7,1,44
6,1,71
5,4,58
5,4,35
9,1,33
8,4,59
9,5,51
2,2,33
1,3,37
9,2,73
10,4,61
3,3,60
2,3,45
8,2,71
10,5,76
1,2,44
5,3,14
6,2,67
1,5,65
1,2,31
4,5,69
6,1,63
3,1,37
3,2,56
8,5,80
5,4,24
10,4,70
10,5,55
4,3,37
1,4,70
7,5,77
3,5,21
9,2,60
2,5,58
2,2,53
6,3,30
9,1,54
10,4,54
9,4,77
2,5,65
10,5,30
7,4,44
5,4,53
8,4,44
8,2,72
7,1,53
2,3,37
4,2,31
2,4,33
9,3,23
4,4,31
10,1,69
3,2,59
10,4,18
7,5,55
10,1,52
2,2,42
5,1,42
6,1,57
1,4,48
8,1,26
3,3,62
10,5,48
8,3,52
4,4,26
9,5,63
8,2,30
1,2,22
5,2,49
6,2,64
9,5,85
3,2,28
6,1,62
6,2,76
4,4,66
3,2,35
9,2,36
7,3,53
4,1,46
6,4,39
10,4,42
10,3,25
1,3,52
4,2,58
10,1,30
10,1,40
10,2,63
8,4,34
9,4,61
8,1,78
10,3,50
10,3,67
3,4,44
3,3,69
4,3,69
10,2,43
4,5,54
9,4,41
6,1,43
9,3,33
4,2,50
9,4,22
4,5,27
4,2,29
5,5,34
2,4,50
1,3,50
6,1,55
1,4,68
2,5,64
5,3,47
1,2,63
9,2,65
4,3,77
9,3,83
4,5,18
10,3,49
8,2,65
10,4,62
1,3,42
3,4,17
8,5,65
9,5,73
6,2,55
8,5,69
7,2,51
10,1,71
1,5,35
10,3,28
4,5,42
6,4,56
2,5,58
3,1,50
7,5,64
5,1,39
3,5,36
8,4,61
8,1,32
6,5,66
2,3,14
6,4,60
8,3,42
7,1,34
7,4,66
4,5,60
5,5,44
8,4,34
5,2,39
3,1,44
5,4,67
9,4,44
2,1,43
4,4,29
9,2,7
3,2,41
10,2,50
5,1,95
1,1,30
4,2,21
1,1,33
3,3,40
8,5,71
5,2,59
5,1,86
6,4,25
7,3,46
3,4,68
3,5,55
2,2,52
7,3,74
10,3,46
