5,3,64
3,5,60
2,4,64
6,1,55
3,5,34
7,3,64
7,2,37
1,1,58
6,4,83
9,3,59
5,2,37
2,5,64
1,4,51
3,3,47
5,1,44
4,3,61
9,2,47
10,5,8
3,2,34
10,5,30
1,3,59
6,3,29
1,4,36
1,2,38
9,2,32
4,4,46
6,3,15
6,2,47
1,5,35
4,5,51
2,1,39
8,4,44
2,2,53
4,2,34
1,1,44
9,5,71
6,5,79
8,4,79
4,2,71
5,4,35
10,2,61
1,3,48
5,2,36
10,3,59
2,5,68
5,2,62
1,1,59
3,2,95
4,3,61
7,5,22
9,1,46
2,5,22
7,4,50
7,2,42
6,1,41
5,5,5
4,4,0
8,4,48
9,3,31
7,2,49
5,5,61
5,1,41
10,2,68
5,3,18
6,4,72
6,2,61
3,1,37
1,4,74
9,3,72
5,5,13
10,3,27
8,2,48
6,2,64
10,3,42
9,1,73
8,4,70
6,1,60
5,2,57
2,1,0
10,4,65
7,5,74
4,3,30
5,3,37
10,1,49
8,5,25
8,1,58
6,5,33
8,2,40
6,3,27
3,4,69
1,3,56
6,5,55
9,3,12
6,2,48
1,5,34
6,2,62
1,1,39
6,3,60
6,5,50
3,2,44
7,2,61
2,3,46
10,3,40
1,3,48
4,3,42
6,4,50
9,4,34
9,1,21
10,2,59
6,4,56
5,4,45
8,5,22
8,3,66
4,4,11
10,3,58
7,5,44
7,3,58
9,4,37
3,2,26
9,1,73
9,2,55
5,5,46
10,3,37
7,5,71
9,4,65
9,1,70
3,5,54
9,4,44
1,5,25
10,5,28
2,4,37
9,5,78
7,3,51
5,5,48
2,2,47
8,4,74
6,5,63
10,2,44
10,3,53
1,4,30
1,1,53
4,1,66
3,5,35
6,5,67
8,5,47
7,3,48
2,2,54
7,5,62
5,3,76
2,4,41
1,5,48
4,2,27
2,2,58
5,2,74
4,4,67
4,4,80
9,5,41
1,5,70
2,3,75
6,1,70
5,5,66
1,2,44
4,3,50
4,5,71
10,4,67
2,5,61
8,1,22
7,2,57
9,1,43
8,2,55
9,5,61
2,5,48
7,4,63
3,2,34
4,5,43
3,5,65
6,5,21
5,3,50
5,5,59
8,5,32
6,3,44
1,1,51
7,3,64
3,4,52
7,2,48
2,1,46
2,1,65
6,4,31
1,3,47
6,2,55
3,1,25
8,3,67
8,1,45
9,4,73
3,4,59
9,5,73
8,2,66
3,4,66
7,5,43
2,3,49
8,5,76
7,5,54
7,2,41
4,2,20
8,2,34
6,2,42
3,1,60
10,3,29
6,1,57
6,4,37
4,4,28
1,5,44
9,4,60
7,4,56
3,2,68
8,3,36
9,2,58
4,3,60
6,1,50
9,5,60
2,2,35
1,4,31
9,4,75
9,4,55
1,2,17
8,1,69
7,1,39
6,2,38
3,5,33
8,2,35
3,3,51
7,4,33
2,4,51
4,5,38
5,1,13
7,1,66
9,2,42
3,1,16
7,1,49
10,4,48
7,1,54
2,2,66
8,5,37
4,3,26
1,5,52
3,4,51
10,5,51
2,3,55
9,3,17
5,2,21
5,3,74
1,5,37
5,4,45
7,1,41
6,1,33
1,1,68
3,2,74
9,1,49
1,3,43
1,2,61
4,1,37
8,1,96
8,1,65
7,2,54
8,1,24
9,1,70
10,4,40
2,4,49
4,2,35
3,1,40
8,4,52
1,3,47
3,3,42
