4,5,53
8,5,41
5,3,58
8,2,61
7,4,99
9,1,60
3,4,32
10,1,70
6,3,25
9,2,63
9,4,69
5,2,27
8,2,56
2,3,71
10,2,69
9,5,27
6,4,48
1,4,53
6,5,63
3,2,43
5,1,49
1,5,66
10,1,38
9,2,55
9,5,43
7,3,93
7,1,32
1,4,39
1,1,46
1,4,60
2,3,62
7,5,56
7,2,66
1,4,48
3,3,62
8,5,46
3,3,68
2,1,16
10,2,21
6,1,51
6,3,21
6,1,56
7,3,76
2,3,55
10,1,25
6,2,34
6,5,66
10,5,29
5,2,59
10,2,27
4,2,81
9,4,42
2,4,94
5,1,48
3,3,49
2,2,38
4,5,52
9,1,44
1,5,31
1,5,58
1,3,61
9,3,64
5,3,52
10,1,52
7,3,32
9,3,62
7,2,48
8,3,48
6,5,17
6,3,55
1,5,50
2,3,67
8,5,48
7,2,77
6,4,57
7,1,80
8,5,42
8,3,48
3,4,30
3,2,34
10,1,21
1,2,61
4,5,75
2,4,85
3,5,74
1,4,53
5,5,47
3,3,34
7,1,35
8,4,48
8,5,14
9,2,40
2,1,75
5,3,56
1,1,39
3,5,57
7,4,49
1,3,37
9,2,25
5,1,52
6,4,56
2,2,56
4,4,69
4,4,58
8,3,15
6,4,78
7,5,76
3,1,29
6,2,67
2,5,74
6,3,39
10,3,65
10,5,66
9,5,43
2,3,29
9,4,19
4,3,75
9,2,51
2,5,40
3,3,51
8,4,60
6,1,74
5,4,53
3,5,36
5,5,66
7,1,77
1,2,40
5,5,43
10,5,56
6,1,35
5,1,58
10,4,54
7,1,55
4,1,41
2,5,56
3,5,53
1,5,26
2,2,69
3,5,36
9,4,31
2,4,34
10,1,63
4,1,62
6,4,9
4,3,55
10,4,60
1,2,40
6,5,36
9,2,63
5,4,80
10,4,60
10,3,44
10,5,47
7,4,86
1,5,24
2,3,50
4,3,39
9,3,41
2,5,13
10,1,21
3,3,43
10,4,41
5,2,38
7,1,9
4,4,64
3,2,40
7,4,45
10,4,55
3,5,43
10,5,67
4,1,60
5,1,21
9,4,55
6,1,61
4,3,9
4,2,31
4,2,73
3,1,52
4,1,80
10,4,47
7,2,27
5,2,10
6,2,24
3,4,43
7,4,30
10,3,62
5,2,37
9,4,55
2,5,47
2,4,28
9,1,54
8,2,62
1,2,75
9,1,41
8,2,60
2,2,75
8,1,25
5,2,44
9,5,62
2,2,25
1,1,72
5,4,55
3,4,52
6,2,39
1,1,71
8,2,86
2,2,45
10,2,0
5,1,37
4,1,44
3,1,35
3,1,55
2,1,44
8,1,58
10,3,59
8,2,37
7,5,21
10,4,67
9,5,38
8,3,79
7,1,26
7,1,53
1,2,39
7,4,56
8,4,42
5,3,34
4,2,60
7,5,51
5,4,24
10,4,63
1,3,89
1,1,77
9,3,62
7,4,71
3,3,44
5,5,63
6,4,59
7,2,34
8,4,29
7,2,55
6,5,20
5,4,27
1,3,60
9,1,13
9,5,57
1,2,52
1,5,48
4,2,37
10,1,55
3,3,39
4,3,68
2,1,63
3,1,78
7,5,47
3,4,43
8,1,59
8,5,49
2,1,29
9,5,50
8,4,56
6,2,65
5,4,38
10,5,41
8,4,47
1,4,31
9,3,26
1,1,47
2,3,46
5,3,39
7,2,58
1,3,86
9,5,19
10,3,68
5,4,42
6,2,76
3,1,65
3,2,30
8,4,30
2,5,42
6,4,0
8,1,52
4,4,10
10,3,34
5,2,59
9,3,44
1,4,16
2,4,54
10,2,51
5,1,21
4,5,53
1,5,20
2,1,42
3,5,49
10,1,68
6,3,62
7,3,61
1,3,40
9,4,40
10,3,49
7,3,98
2,2,56
3,4,60
4,5,75
5,5,25
6,1,57
6,4,80
6,3,56
6,4,50
8,4,16
4,2,40
1,3,30
7,4,33
3,4,81
8,2,60
10,5,34
5,2,75
7,5,35
8,5,41
1,5,68
10,3,63
6,2,31
9,2,55
3,4,72
3,1,54
3,2,18
4,3,42
6,3,32
9,4,23
9,2,51
6,1,59
2,2,64
8,1,31
4,2,46
7,2,31
5,5,17
10,2,31
7,3,55
4,2,17
9,4,53
4,1,63
8,4,34
3,1,58
4,4,48
4,3,54
10,2,76
4,1,17
2,5,52
2,1,11
10,2,58
1,4,22
7,5,56
3,4,41
10,2,80
5,3,49
6,5,22
3,5,20
8,3,39
6,2,70
10,2,66
2,4,47
7,3,83
8,2,85
10,5,77
2,3,67
10,4,73
1,3,36
3,2,44
5,5,21
3,5,75
7,4,52
6,5,62
5,5,48
3,1,78
5,3,95
2,5,25
1,1,26
4,5,51
5,1,84
10,5,71
1,2,49
5,1,32
5,2,62
9,1,55
8,2,54
8,5,50
8,4,87
7,5,29
10,5,77
5,5,79
2,1,55
2,4,54
1,3,33
8,1,62
8,2,26
6,5,24
5,3,53
7,5,52
6,3,49
9,3,71
9,3,50
10,3,74
6,2,45
7,1,65
4,2,49
6,2,43
1,2,29
9,2,31
3,2,69
4,4,60
2,5,63
1,5,75
2,4,20
4,1,45
5,1,35
9,5,39
6,1,31
7,2,53
5,4,26
2,3,53
10,3,55
8,3,54
7,3,39
2,3,56
6,5,76
5,3,29
4,3,48
1,1,72
4,3,68
7,5,82
4,4,66
8,5,73
2,1,45
10,1,55
6,1,36
9,1,39
1,3,39
8,3,70
8,3,38
3,3,42
9,3,65
8,3,43
1,4,18
2,4,38
5,5,52
8,1,26
1,1,26
6,1,77
5,2,14
8,1,75
7,2,48
4,3,51
9,1,82
4,1,47
4,2,90
10,4,61
4,4,33
7,1,43
9,2,8
1,2,42
4,5,65
2,5,55
8,3,54
5,4,67
9,5,43
6,3,55
7,3,30
1,2,56
7,3,53
6,3,16
4,4,54
4,5,60
3,3,28
3,4,57
8,1,43
4,4,75
3,2,61
5,3,86
3,2,71
2,2,44
9,4,73
4,5,65
6,4,56
4,5,51
3,5,54
1,4,46
1,1,61
8,5,50
6,5,54
2,4,73
7,4,24
9,3,39
9,1,35
3,1,33
4,1,80
5,4,64
8,1,39
2,2,9
3,2,57
9,1,37
2,1,35
