7,4,77
10,4,22
1,3,34
4,1,44
3,4,63
10,2,57
2,5,64
3,2,46
2,3,52
8,5,30
7,4,53
5,4,59
10,2,38
9,2,37
1,2,36
3,2,37
3,1,67
5,5,51
7,5,56
10,5,53
3,2,64
7,3,52
8,3,38
10,5,36
8,1,77
9,5,49
5,4,64
9,4,72
3,1,31
4,2,43
5,3,32
1,1,76
2,2,55
1,4,38
2,5,52
2,1,60
4,1,59
8,3,44
10,1,53
4,4,39
8,1,32
2,4,67
1,1,51
1,5,47
7,4,80
2,2,79
8,3,40
3,3,68
7,5,28
1,4,13
2,2,52
4,5,75
10,4,83
4,2,43
4,3,71
5,1,56
3,1,77
3,1,23
8,4,66
8,2,58
6,4,75
9,4,61
1,3,64
4,5,44
2,5,40
10,5,63
1,1,91
10,1,54
6,3,11
10,4,74
6,3,26
2,4,58
7,4,36
3,4,31
4,4,58
10,3,55
8,1,61
4,1,45
6,1,61
2,2,56
10,1,50
2,5,46
9,4,46
10,3,69
6,5,63
8,5,34
9,3,50
4,2,52
1,1,62
9,5,78
3,3,38
6,1,34
7,4,86
3,5,56
3,2,56
7,2,60
1,5,42
10,4,36
1,2,53
7,1,81
9,2,42
4,2,47
6,4,64
10,1,65
4,3,41
10,3,48
8,1,51
5,2,30
4,3,18
8,1,45
3,2,27
9,4,63
1,5,55
4,3,61
10,1,35
7,2,42
2,3,56
4,1,47
6,2,56
5,4,6
5,3,39
9,3,69
3,4,20
9,3,16
7,1,31
9,2,25
5,2,48
4,5,15
3,1,46
6,3,47
3,5,51
8,4,35
4,2,31
2,5,56
2,5,29
3,3,68
5,1,32
7,5,35
8,3,43
1,4,90
6,1,62
10,4,49
6,2,55
10,2,30
3,5,33
2,4,57
1,5,53
6,4,48
3,2,35
8,3,54
7,1,75
4,2,74
7,4,52
1,3,62
7,3,51
10,5,58
2,2,25
2,1,41
8,4,52
4,5,43
9,1,50
7,5,55
7,1,36
10,3,59
9,1,14
5,5,80
7,3,53
10,5,46
1,2,41
5,4,62
8,5,3
4,3,43
8,2,38
2,4,54
6,5,62
8,4,23
3,3,58
7,4,30
4,1,49
3,5,41
3,2,39
6,2,81
8,2,58
8,1,56
10,4,44
1,4,41
6,4,52
7,1,71
8,4,62
6,2,51
9,2,42
5,3,56
5,5,68
10,2,52
2,3,25
3,5,50
10,1,38
5,1,52
2,2,31
7,2,59
3,5,34
9,3,51
1,4,54
2,3,60
8,4,31
10,1,25
7,5,52
4,5,50
8,2,40
2,3,71
4,3,71
2,5,28
9,1,33
2,1,37
9,5,11
5,4,65
6,4,52
10,3,20
1,3,53
8,5,47
1,4,19
1,1,36
7,5,44
7,4,9
8,1,44
5,3,39
4,2,35
7,2,62
1,2,49
8,3,62
9,3,50
10,2,54
7,1,25
9,2,61
5,4,21
3,2,22
9,1,45
4,4,44
8,3,50
2,3,42
9,3,83
9,5,35
7,3,59
10,1,44
2,1,34
3,4,22
4,1,29
6,2,32
4,3,41
9,2,48
5,5,53
2,2,49
9,3,46
3,4,87
1,3,39
1,5,45
10,1,58
7,3,21
9,5,66
9,1,54
6,2,35
6,1,63
5,2,32
6,2,45
6,1,61
5,3,18
4,2,76
5,2,75
5,2,37
3,3,27
5,5,57
6,4,24
8,2,72
5,4,58
10,3,24
10,2,64
9,5,34
3,1,28
1,5,72
3,5,7
5,1,44
2,4,67
9,1,31
5,1,40
8,2,40
5,2,64
5,4,35
10,3,53
7,3,57
5,5,57
3,1,61
8,1,48
6,3,27
10,2,25
4,1,45
5,4,33
9,5,57
8,1,46
8,5,54
8,3,71
5,5,66
6,5,18
1,4,63
1,3,52
10,3,41
4,5,51
8,5,47
8,5,39
6,5,70
10,5,46
1,5,41
5,5,70
1,1,27
6,4,55
4,4,41
6,3,67
7,2,38
1,1,42
8,2,68
8,2,32
6,3,78
2,2,34
7,3,53
10,2,28
1,2,61
10,4,48
3,5,16
5,2,65
6,4,62
7,3,67
1,1,77
7,2,74
5,2,73
6,5,8
1,3,87
3,2,45
3,3,15
4,4,40
6,5,54
7,2,59
7,2,59
6,3,82
6,1,40
2,1,72
7,1,62
9,5,33
8,2,42
5,1,99
8,4,15
5,3,33
7,5,9
2,4,63
9,1,39
1,1,49
10,3,69
9,4,66
4,3,55
10,2,54
6,5,26
4,4,55
9,1,52
7,1,70
8,4,79
2,4,43
4,1,10
5,1,70
4,2,44
1,2,38
6,1,87
7,4,57
1,4,53
4,5,56
8,4,93
9,3,47
3,4,24
3,3,39
2,3,47
1,3,80
3,1,41
6,1,34
8,1,63
6,1,34
4,1,30
2,4,21
5,3,69
3,4,41
10,5,37
5,2,33
9,3,47
6,4,47
2,3,63
2,2,47
6,3,66
9,2,66
2,1,51
2,4,39
10,3,41
5,4,61
6,2,85
3,4,6
2,3,76
7,3,35
7,5,44
4,3,34
6,2,40
8,2,33
9,1,40
2,1,2
10,5,67
6,3,85
8,3,40
9,2,20
6,5,77
9,5,12
7,2,58
3,2,52
1,4,42
10,4,11
9,1,71
9,4,61
5,5,39
5,3,32
2,1,38
1,3,70
3,3,58
1,3,60
9,5,36
8,5,55
3,3,74
5,1,46
9,3,43
9,4,34
8,5,50
4,4,22
7,1,14
6,1,19
5,3,41
2,2,73
10,5,40
7,5,18
7,3,84
4,5,59
1,5,56
6,3,37
3,3,34
8,5,65
4,1,68
6,5,54
4,3,69
1,1,49
5,2,51
1,5,56
1,2,71
2,5,33
8,4,50
5,5,68
7,2,83
2,5,54
10,2,48
10,5,46
6,2,34
9,4,54
10,1,83
9,2,62
6,5,53
5,3,54
7,4,61
3,4,51
4,2,71
1,5,25
3,1,63
3,5,62
1,2,66
5,1,57
2,4,24
3,1,39
4,5,78
6,4,52
9,2,52
2,5,48
4,4,61
2,1,55
4,5,34
1,4,43
1,2,55
9,4,73
2,3,66
3,5,59
10,4,71
7,5,17
7,1,48
3,4,36
1,2,55
2,1,29
8,3,68
9,4,50
4,4,57
5,1,40
4,4,44
10,4,41
